sample_index_in_test,global_index,active_count,active_count_interval,field_rmse_pa,field_mae_pa,field_r2,roi_curve_rmse_pa,roi_curve_mae_pa,high_response_rmse_pa,true_peak_pa,true_peak_freq_mhz,true_center_6db_mhz,true_bandwidth_6db_mhz,true_fbw_6db,pred_peak_pa,abs_err_peak_pa,pred_peak_freq_mhz,abs_err_peak_freq_mhz,pred_center_6db_mhz,abs_err_center_6db_mhz,pred_bandwidth_6db_mhz,abs_err_bandwidth_6db_mhz,pred_fbw_6db,abs_err_fbw_6db
1193,7104,1135,849-1267,308.5368696871898,143.97758350325876,0.9995974201117018,252.51259686094417,120.17346722146739,791.2363168321879,101798.2109375,3.55,3.775,0.4500000000000002,0.11920529801324509,100947.046875,851.1640625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1194,2290,80,0-100,100.02117412061517,51.32605794552513,0.9858903994324205,40.83044587139818,31.14966152025306,218.54636533165686,4786.95947265625,3.55,3.825,1.35,0.35294117647058826,4715.60107421875,71.3583984375,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1195,1669,2499,2093-2500,152.87258390315728,69.70021840501869,0.999975030262131,215.1021634857366,87.15804390285327,394.2464354797131,218726.5625,3.55,3.775,0.4500000000000002,0.11920529801324509,219011.5,284.9375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1196,6950,580,428-848,371.8776449059722,155.63577193683128,0.9970618159720583,556.2000701508709,207.4130036727242,1022.3579209514137,43725.07421875,4.0,3.575,0.8500000000000001,0.2377622377622378,43862.90625,137.83203125,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
1197,2645,3,0-100,103.8891309225846,52.2711822659959,-5.039192687564698,48.57645182860759,24.105504637179166,237.11000177443242,175.54183959960938,3.55,3.825,1.35,0.35294117647058826,189.20297241210938,13.6611328125,5.0,1.4500000000000002,4.075,0.25,1.85,0.5,0.4539877300613497,0.10104655359076142
1198,1775,1680,1679-2092,522.0310049941716,206.7439414659583,0.9994903674237654,707.472846874122,253.68288255774456,1497.3680030585826,160139.265625,3.55,3.775,0.4500000000000002,0.11920529801324509,157016.9375,3122.328125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1199,9179,560,428-848,283.65213398592687,131.98001520312766,0.9982541298884435,323.5046141343363,155.28715183423913,743.0073027532485,42774.2109375,4.0,3.575,0.8500000000000001,0.2377622377622378,41905.34765625,868.86328125,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
1200,515,1214,849-1267,465.55110170389173,196.83861417050568,0.999213108551654,375.04126721936944,151.7998046875,1231.928433734717,108639.78125,3.55,3.775,0.4500000000000002,0.11920529801324509,109545.5234375,905.7421875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1201,6738,2359,2093-2500,363.82112424696476,139.25717554507048,0.999847761145454,524.8343923969094,205.2561672044837,977.3584784238535,210232.515625,3.55,3.775,0.4500000000000002,0.11920529801324509,212169.0625,1936.546875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1202,1041,225,160-279,171.3318252385365,75.36545219973688,0.9947050649013656,57.67453445259176,38.92519743546195,317.36661755833217,14198.9716796875,3.55,3.825,1.35,0.35294117647058826,14254.1875,55.2158203125,4.0,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1203,1810,374,280-427,304.8918413115211,115.77112488416589,0.9943246685033641,449.55676266763925,146.0189845872962,851.8557715670978,25578.61328125,4.0,3.825,1.35,0.35294117647058826,25937.421875,358.80859375,3.55,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1204,6138,937,849-1267,732.7918246020969,253.4154823611052,0.9964813426931663,1085.895429250312,346.6497484290081,2184.3094270267547,78503.2578125,4.0,3.575,0.8500000000000001,0.2377622377622378,81481.2578125,2978.0,3.55,0.4500000000000002,3.775,0.19999999999999973,0.4500000000000002,0.3999999999999999,0.11920529801324509,0.1185569397489927
1205,8606,778,428-848,305.1173557308345,135.48328573528786,0.9991093114454589,260.89894926566456,114.03386124320652,706.4453467238706,64452.5234375,3.55,3.775,0.4500000000000002,0.11920529801324509,63533.5,919.0234375,3.55,0.0,3.575,0.19999999999999973,0.8500000000000001,0.3999999999999999,0.2377622377622378,0.1185569397489927
1206,9543,662,428-848,356.569666798926,145.58549937876825,0.9981814396262524,159.23842896329367,91.37104598335598,867.7762323722764,53024.1640625,3.55,3.575,0.8500000000000001,0.2377622377622378,52843.1484375,181.015625,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
1207,7272,1635,1268-1678,518.5105469648867,200.56723588734502,0.9994375084253331,732.9362135539794,272.0430005944294,1498.5307273230262,149047.453125,3.55,3.775,0.4500000000000002,0.11920529801324509,151968.34375,2920.890625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1208,485,1563,1268-1678,397.0135344509324,176.3316964084791,0.9996632764245605,668.1894895535329,237.9383597995924,1109.6242432027661,145419.5,3.55,3.775,0.4500000000000002,0.11920529801324509,145909.3125,489.8125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1209,4042,500,428-848,278.27022443299774,120.54817866174449,0.9979758447987037,293.33336362937445,121.38361126443614,676.6559792402293,38061.25,4.0,3.575,0.8500000000000001,0.2377622377622378,36758.54296875,1302.70703125,4.0,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
1210,9892,2110,2093-2500,859.9202156637064,233.22522181290336,0.999021376444664,288.58122427099534,146.55135444972825,2256.5763020029904,195548.625,3.55,3.775,0.4500000000000002,0.11920529801324509,194881.28125,667.34375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1211,2491,1578,1268-1678,290.3077987968916,146.9951940952467,0.999816904386213,234.89646797420946,143.0408988620924,674.1224007488618,146412.765625,3.55,3.775,0.4500000000000002,0.11920529801324509,146870.5625,457.796875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1212,6354,274,160-279,237.4045697075671,95.00863973547894,0.9938928657074982,374.4720656532536,153.6734154742697,676.665593930462,20507.943359375,4.0,3.575,0.8500000000000001,0.2377622377622378,18977.873046875,1530.0703125,4.0,0.0,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
1213,7199,2382,2093-2500,312.4062619143647,111.5881758409583,0.9998896855540264,448.3619151186381,140.98453422214675,882.1849412991481,212518.234375,3.55,3.775,0.4500000000000002,0.11920529801324509,213001.65625,483.421875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1214,2275,998,849-1267,436.16604683912817,174.9611578767196,0.9989917571819096,377.7591993576069,172.7092125934103,1198.617752184141,89638.78125,3.55,3.775,0.4500000000000002,0.11920529801324509,88108.9375,1529.84375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1215,4982,2117,2093-2500,486.0675875284282,165.2992624312691,0.9996903184030212,609.169161786132,195.06367824388587,1349.0994552404236,195167.484375,3.55,3.775,0.4500000000000002,0.11920529801324509,194525.515625,641.96875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1216,5137,2341,2093-2500,335.2802918803163,117.1640803403108,0.9998719659074502,268.76031062244255,97.3455226732337,927.259365987415,210520.796875,3.55,3.775,0.4500000000000002,0.11920529801324509,210238.9375,281.859375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1217,3003,2448,2093-2500,166.49421790804215,74.70894407269022,0.9999696521345133,180.78633058948438,79.33155358355978,454.76218746371626,215644.515625,3.55,3.775,0.4500000000000002,0.11920529801324509,216377.484375,732.96875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1218,6045,2475,2093-2500,167.29047736504748,71.33926746242358,0.9999697994644949,272.96233869736955,89.06551460597827,445.2975803266127,217613.78125,3.55,3.775,0.4500000000000002,0.11920529801324509,217671.796875,58.015625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1219,3595,1622,1268-1678,776.6975206918339,246.22243909965184,0.9988271096879497,1030.1026307484117,297.6684994904891,2371.7899492261326,156383.6875,3.55,3.775,0.4500000000000002,0.11920529801324509,151521.78125,4861.90625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1220,836,1712,1679-2092,380.40629366884025,154.9434817841903,0.9997372455896982,340.7259604596605,163.529052734375,1064.7725437361237,160399.953125,3.55,3.775,0.4500000000000002,0.11920529801324509,159855.34375,544.609375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1221,2616,238,160-279,148.83922563907805,71.25375788048869,0.9967354535508538,144.03107420003553,66.92787104067595,319.957318528478,16093.3271484375,4.0,3.825,1.35,0.35294117647058826,16084.3662109375,8.9609375,3.55,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1222,6853,1258,849-1267,440.98569522173824,200.46298634617017,0.9993427978105557,524.7314628575147,237.0706256368886,1221.2456725541188,114608.9296875,3.55,3.775,0.4500000000000002,0.11920529801324509,114145.640625,463.2890625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1223,6160,92,0-100,100.65058923184374,51.178821053965194,0.9887286192786334,60.964211354609965,43.96441584048064,201.6472942013857,5941.0654296875,3.55,3.825,1.35,0.35294117647058826,5794.19384765625,146.87158203125,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1224,7663,2141,2093-2500,462.73944636170415,172.2997763218092,0.9997213897975425,571.1424686825709,262.0046705163044,1235.7174537109647,195034.984375,3.55,3.775,0.4500000000000002,0.11920529801324509,196538.90625,1503.921875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1225,5195,1640,1268-1678,404.8697897045445,179.53229637185802,0.9996740111096912,339.50511579990814,166.936767578125,1080.7252686741356,153989.65625,3.55,3.775,0.4500000000000002,0.11920529801324509,153308.078125,681.578125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1226,7683,2016,1679-2092,606.8609711202088,173.57235969530188,0.9994772820615395,262.1837163622707,140.7171577785326,1540.4323797960342,186786.984375,3.55,3.775,0.4500000000000002,0.11920529801324509,187448.4375,661.453125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1227,52,1458,1268-1678,433.72372117624775,185.04342079454506,0.9995302070900282,542.4326384163762,220.40787406589675,1126.6864248963968,133262.515625,3.55,3.775,0.4500000000000002,0.11920529801324509,135558.5625,2296.046875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1228,3649,792,428-848,369.5699905710786,153.27580903506072,0.9987649568269829,620.0713625268718,244.09912109375,1048.88445104565,68494.328125,3.55,3.775,0.4500000000000002,0.11920529801324509,66114.8984375,2379.4296875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1229,9774,810,428-848,539.3434091745227,207.8514861141039,0.9974222935590049,706.5445964643491,294.81705375339675,1558.2050625457675,70374.0546875,3.55,3.775,0.4500000000000002,0.11920529801324509,67484.3671875,2889.6875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1230,6877,1283,1268-1678,443.706446971269,171.69793632387908,0.9993871083430766,553.2770193560963,190.32553498641303,1259.1007770699016,117163.546875,3.55,3.775,0.4500000000000002,0.11920529801324509,116984.0625,179.484375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1231,7030,113,101-159,122.50125637688518,59.44593119011755,0.989074177985939,161.2828133534542,76.37072223165761,266.1169149995244,7217.92822265625,4.0,3.825,1.35,0.35294117647058826,7141.49267578125,76.435546875,3.55,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1232,3807,94,0-100,129.3984172968267,66.2549013057377,0.9805539404002304,106.57752305126773,57.14470971148947,262.74498500322954,5515.259765625,4.0,4.075,1.85,0.4539877300613497,5782.8408203125,267.5810546875,3.55,0.4500000000000002,3.825,0.25,1.35,0.5,0.35294117647058826,0.10104655359076142
1233,2942,742,428-848,508.28182605094884,190.24785352172853,0.9971190593121182,495.7117788676363,196.03066087805706,1381.5379626092256,61726.69921875,3.55,3.775,0.4500000000000002,0.11920529801324509,59600.5703125,2126.12890625,3.55,0.0,3.575,0.19999999999999973,0.8500000000000001,0.3999999999999999,0.2377622377622378,0.1185569397489927
1234,5793,2209,2093-2500,579.3789871874902,172.3993356806216,0.9995847640281561,196.34938010050232,86.42928413722827,1304.3051592654012,201942.34375,3.55,3.775,0.4500000000000002,0.11920529801324509,201859.953125,82.390625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1235,2545,47,0-100,104.71471259444257,50.57289806181451,0.955198743786673,71.76456584865613,30.67110940684443,260.35705805842423,2792.032470703125,3.55,3.825,1.35,0.35294117647058826,2740.0673828125,51.965087890625,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1236,7807,1624,1268-1678,446.7565401793341,171.71005581240448,0.9995966431263424,564.8520412935978,207.56856105638587,1258.2535714091794,150371.765625,3.55,3.775,0.4500000000000002,0.11920529801324509,151449.875,1078.109375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1237,6610,276,160-279,156.407795100993,75.59669246625485,0.9973584640713358,95.96946632306849,52.050517206606656,361.4895195883256,18376.98828125,4.0,3.825,1.35,0.35294117647058826,18146.94140625,230.046875,3.55,0.4500000000000002,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1238,2706,2248,2093-2500,911.1516698926392,244.32457045367698,0.9989747380150374,975.1122145196583,264.3016516644022,2169.8089999702997,203758.15625,3.55,3.775,0.4500000000000002,0.11920529801324509,204418.3125,660.15625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1239,1173,1916,1679-2092,705.9358175481308,229.11690202849016,0.999233682981213,938.0093417835143,258.6908755095109,1965.1575024651002,179062.515625,3.55,3.775,0.4500000000000002,0.11920529801324509,178933.234375,129.28125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1240,5147,1950,1679-2092,469.0523925830929,185.11474594122845,0.9996744938882267,354.28412284847,139.43357252038044,1293.9604386689607,181141.0625,3.55,3.775,0.4500000000000002,0.11920529801324509,181158.515625,17.453125,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1241,2297,305,280-427,203.62089172558385,91.36635871322466,0.9964638241674487,163.27403136738803,78.32151860776155,491.3348930979264,21051.45703125,4.0,3.825,1.35,0.35294117647058826,20565.16796875,486.2890625,4.0,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1242,9022,221,160-279,157.24838967089073,73.32623117402947,0.9955043238493133,137.77126393692015,72.70846026876698,364.50779009741154,14777.791015625,3.55,3.825,1.35,0.35294117647058826,14388.888671875,388.90234375,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1243,4874,321,280-427,299.7688212310428,120.89117135324892,0.9931313306506456,340.03249513813273,138.75248386548913,832.0527508856682,23323.27734375,3.55,3.575,0.8500000000000001,0.2377622377622378,21899.318359375,1423.958984375,3.55,0.0,3.825,0.25,1.35,0.5,0.35294117647058826,0.11517893870835047
1244,5412,826,428-848,391.73123311205245,173.1433771370266,0.9987003801928247,256.61314221090606,122.50265370244566,867.4102071043997,70110.8671875,3.55,3.775,0.4500000000000002,0.11920529801324509,69554.5078125,556.359375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1245,7645,348,280-427,247.93873803353543,106.7696820794147,0.9959091310546497,96.54191235399179,62.15437648607337,535.8009532260086,23721.119140625,3.55,3.825,1.35,0.35294117647058826,23969.4609375,248.341796875,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1246,7433,2431,2093-2500,296.1789245134883,120.40601660686991,0.999903006965454,357.73878109795646,154.96572477921197,822.5568832547971,214942.21875,3.55,3.775,0.4500000000000002,0.11920529801324509,216036.875,1094.65625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1247,227,1540,1268-1678,805.9841102308309,262.32827858196754,0.9985848149774633,1182.7958281186336,420.7216903023098,2394.5823836740847,144290.015625,3.55,3.775,0.4500000000000002,0.11920529801324509,142295.046875,1994.96875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1248,247,1487,1268-1678,532.9372714743041,214.63478488451088,0.9993352865424247,715.2848012671104,268.73065981657606,1560.1818556114872,141580.6875,3.55,3.775,0.4500000000000002,0.11920529801324509,138472.671875,3108.015625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1249,8010,1350,1268-1678,564.9190871392185,207.57228842441725,0.9990752659272173,690.8366081858769,234.0389245074728,1653.813659061679,124947.0625,3.55,3.775,0.4500000000000002,0.11920529801324509,123523.7265625,1423.3359375,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1250,2769,665,428-848,388.99864615468766,152.19136577599568,0.9977099027687479,587.3331093775986,202.4306799847147,1080.9505937540225,51054.15625,4.0,3.575,0.8500000000000001,0.2377622377622378,53390.96484375,2336.80859375,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
1251,1252,672,428-848,273.239041439147,126.03719891148442,0.998971817526658,223.12624075234731,108.4243694802989,567.7129538936283,52581.48046875,3.55,3.575,0.8500000000000001,0.2377622377622378,53080.640625,499.16015625,3.55,0.0,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
1252,3139,735,428-848,900.3140962653465,275.4866422639266,0.9918694890807915,1291.676138619422,341.22537894870925,2745.5329168764565,66329.1171875,3.55,3.775,0.4500000000000002,0.11920529801324509,60191.51953125,6137.59765625,3.55,0.0,3.575,0.19999999999999973,0.8500000000000001,0.3999999999999999,0.2377622377622378,0.1185569397489927
1253,8002,2319,2093-2500,360.5022546161261,125.53914590480639,0.9998482585656225,333.1189393904555,134.6649753736413,888.6232222779544,208068.875,3.55,3.775,0.4500000000000002,0.11920529801324509,208929.5,860.625,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
1254,1824,748,428-848,374.0740275574091,158.2391707745096,0.9984866159209845,257.34675545263696,108.8084079908288,959.3876845035564,61341.328125,4.0,3.575,0.8500000000000001,0.2377622377622378,61436.60546875,95.27734375,3.55,0.4500000000000002,3.575,0.0,0.8500000000000001,0.0,0.2377622377622378,0.0
1255,4390,200,160-279,150.27167923555905,72.35851153945923,0.9950426372981075,99.89114098612582,57.67112930961277,321.4123173919652,12476.2490234375,3.55,3.825,1.35,0.35294117647058826,12515.541015625,39.2919921875,3.55,0.0,3.825,0.0,1.35,0.0,0.35294117647058826,0.0
1256,9238,1239,849-1267,459.28130898266454,190.27144431125808,0.9992613229127665,516.8014819454361,208.67965565557066,1293.3410478862831,111171.1875,3.55,3.775,0.4500000000000002,0.11920529801324509,112951.6171875,1780.4296875,3.55,0.0,3.775,0.0,0.4500000000000002,0.0,0.11920529801324509,0.0
